idTeacher,fullName,gender,email,phone
5696,Đinh Việt Cương,1,teacher5695@sis.hust.edu.vn,0973892286
5697,Đỗ Anh Khoa,1,teacher5696@sis.hust.edu.vn,0973892286
5698,Lã Huyền Trâm,0,teacher5697@sis.hust.edu.vn,0949802218
5699,Phạm Thanh Kiều,0,teacher5698@sis.hust.edu.vn,0949802218
5700,Bùi Minh Hiền,0,teacher5699@sis.hust.edu.vn,0949802218
5701,Võ Thái Lan,0,teacher5700@sis.hust.edu.vn,0949802218
5702,Nguyễn Quỳnh Anh,0,teacher5701@sis.hust.edu.vn,0949802218
5703,Bùi Kim Ánh,0,teacher5702@sis.hust.edu.vn,0949802218
5704,Dương Anh Vũ,1,teacher5703@sis.hust.edu.vn,0973892286
5705,Tô Quế Anh,0,teacher5704@sis.hust.edu.vn,0949802218
5706,Đinh Thanh Trung,1,teacher5705@sis.hust.edu.vn,0973892286
5707,Lã Hà Nhi,0,teacher5706@sis.hust.edu.vn,0949802218
5708,Tô Trung Thành,1,teacher5707@sis.hust.edu.vn,0973892286
5709,Hồ Ðức Anh,1,teacher5708@sis.hust.edu.vn,0973892286
5710,Lý Khuyến Học,1,teacher5709@sis.hust.edu.vn,0973892286
5711,Bùi Quốc Toản,1,teacher5710@sis.hust.edu.vn,0973892286
5712,Hoàng Hùng Phong,1,teacher5711@sis.hust.edu.vn,0973892286
5713,Hồ Thanh Hương,0,teacher5712@sis.hust.edu.vn,0949802218
5714,Phùng Đan Linh,0,teacher5713@sis.hust.edu.vn,0949802218
5715,Lã Mỹ Phương,0,teacher5714@sis.hust.edu.vn,0949802218
5716,Lã Như Tâm,0,teacher5715@sis.hust.edu.vn,0949802218
5717,Võ Giang Thanh,0,teacher5716@sis.hust.edu.vn,0949802218
5718,Trần Nguyệt Minh,0,teacher5717@sis.hust.edu.vn,0949802218
5719,Hồ Minh Giang,1,teacher5718@sis.hust.edu.vn,0973892286
5720,Hồ Minh Hạnh,0,teacher5719@sis.hust.edu.vn,0949802218
5721,Nguyễn Yến Trang,0,teacher5720@sis.hust.edu.vn,0949802218
5722,Võ Hữu Thống,1,teacher5721@sis.hust.edu.vn,0973892286
5723,Lê Hữu Nghị,1,teacher5722@sis.hust.edu.vn,0973892286
5724,Hồ Minh Vu,1,teacher5723@sis.hust.edu.vn,0973892286
5725,Ngô Việt Quyết,1,teacher5724@sis.hust.edu.vn,0973892286
5726,Lê Ðình Ðôn,1,teacher5725@sis.hust.edu.vn,0973892286
5727,Đinh Huy Chiểu,1,teacher5726@sis.hust.edu.vn,0973892286
5728,Phùng Thành Lợi,1,teacher5727@sis.hust.edu.vn,0973892286
5729,Đặng Hà Mi,0,teacher5728@sis.hust.edu.vn,0949802218
5730,Vũ Thục Trang,0,teacher5729@sis.hust.edu.vn,0949802218
5731,Bùi Thanh Lâm,0,teacher5730@sis.hust.edu.vn,0949802218
5732,Đinh Vĩnh Thụy,1,teacher5731@sis.hust.edu.vn,0973892286
5733,Vũ Quang Danh,1,teacher5732@sis.hust.edu.vn,0973892286
5734,Phan Mỹ Uyên,0,teacher5733@sis.hust.edu.vn,0949802218
5735,Lý Thục Trinh,0,teacher5734@sis.hust.edu.vn,0949802218
5736,Phùng Quốc Phương,1,teacher5735@sis.hust.edu.vn,0973892286
5737,Đặng Song Oanh,0,teacher5736@sis.hust.edu.vn,0949802218
5738,Đặng Ái Thi,0,teacher5737@sis.hust.edu.vn,0949802218
5739,Lê Phương Chi,0,teacher5738@sis.hust.edu.vn,0949802218
5740,Đinh Ðức Thọ,1,teacher5739@sis.hust.edu.vn,0973892286
5741,Hồ Hồng Liên,0,teacher5740@sis.hust.edu.vn,0949802218
5742,Lã Thụy Lâm,0,teacher5741@sis.hust.edu.vn,0949802218
5743,Phùng Quang Vinh,1,teacher5742@sis.hust.edu.vn,0973892286
5744,Đặng Trường Sinh,1,teacher5743@sis.hust.edu.vn,0973892286
5745,Lý Bình Dân,1,teacher5744@sis.hust.edu.vn,0973892286
5746,Đỗ Thụy Trâm,0,teacher5745@sis.hust.edu.vn,0949802218
5747,Võ Quang Linh,1,teacher5746@sis.hust.edu.vn,0973892286
5748,Tô Anh Ðức,1,teacher5747@sis.hust.edu.vn,0973892286
5749,Dương Kim Thịnh,1,teacher5748@sis.hust.edu.vn,0973892286
5750,Đỗ Họa Mi,0,teacher5749@sis.hust.edu.vn,0949802218
5751,Tô Việt Dũng,1,teacher5750@sis.hust.edu.vn,0973892286
5752,Trần Hồng Phương,0,teacher5751@sis.hust.edu.vn,0949802218
5753,Lý Quỳnh Hương,0,teacher5752@sis.hust.edu.vn,0949802218
5754,Đinh Hạ Băng,0,teacher5753@sis.hust.edu.vn,0949802218
5755,Lý Khắc Việt,1,teacher5754@sis.hust.edu.vn,0973892286
5756,Dương Hữu Hùng,1,teacher5755@sis.hust.edu.vn,0973892286
5757,Dương Thu Sương,0,teacher5756@sis.hust.edu.vn,0949802218
5758,Võ Phú Thời,1,teacher5757@sis.hust.edu.vn,0973892286
5759,Phùng Phương Giang,0,teacher5758@sis.hust.edu.vn,0949802218
5760,Phùng Thành Tín,1,teacher5759@sis.hust.edu.vn,0973892286
5761,Trần Thành Tín,1,teacher5760@sis.hust.edu.vn,0973892286
5762,Dương Ðồng Dao,0,teacher5761@sis.hust.edu.vn,0949802218
5763,Hoàng Việt Nhi,0,teacher5762@sis.hust.edu.vn,0949802218
5764,Phùng Minh Như,0,teacher5763@sis.hust.edu.vn,0949802218
5765,Phạm Mỹ Hường,0,teacher5764@sis.hust.edu.vn,0949802218
5766,Trần Thiện Phước,1,teacher5765@sis.hust.edu.vn,0973892286
5767,Đặng Ðình Phú,1,teacher5766@sis.hust.edu.vn,0973892286
5768,Phùng Tuyền Lâm,0,teacher5767@sis.hust.edu.vn,0949802218
5769,Phùng Minh Trung,1,teacher5768@sis.hust.edu.vn,0973892286
5770,Nguyễn Ðịnh Lực,1,teacher5769@sis.hust.edu.vn,0973892286
5771,Hồ Phú Thọ,1,teacher5770@sis.hust.edu.vn,0973892286
5772,Đặng Xuân Phúc,1,teacher5771@sis.hust.edu.vn,0973892286
5773,Vũ Kim Ngọc,0,teacher5772@sis.hust.edu.vn,0949802218
5774,Đỗ Hoạ Mi,0,teacher5773@sis.hust.edu.vn,0949802218
5775,Võ Thái Tổ,1,teacher5774@sis.hust.edu.vn,0973892286
5776,Trần Thảo Vân,0,teacher5775@sis.hust.edu.vn,0949802218
5777,Lê Diễm Khuê,0,teacher5776@sis.hust.edu.vn,0949802218
5778,Ngô Thanh Thế,1,teacher5777@sis.hust.edu.vn,0973892286
5779,Trần Hoàng Mai,0,teacher5778@sis.hust.edu.vn,0949802218
5780,Phan Minh Nhi,0,teacher5779@sis.hust.edu.vn,0949802218
5781,Phùng Quang Dương,1,teacher5780@sis.hust.edu.vn,0973892286
5782,Tô Viết Sơn,1,teacher5781@sis.hust.edu.vn,0973892286
5783,Lê Huệ My,0,teacher5782@sis.hust.edu.vn,0949802218
5784,Hoàng Sơn Lâm,1,teacher5783@sis.hust.edu.vn,0973892286
5785,Tô Việt Thi,0,teacher5784@sis.hust.edu.vn,0949802218
5786,Đặng Bích Hậu,0,teacher5785@sis.hust.edu.vn,0949802218
5787,Lý Mai Hà,0,teacher5786@sis.hust.edu.vn,0949802218
5788,Phùng Tú Nguyệt,0,teacher5787@sis.hust.edu.vn,0949802218
5789,Võ Phương Nhung,0,teacher5788@sis.hust.edu.vn,0949802218
5790,Bùi Duy Mạnh,1,teacher5789@sis.hust.edu.vn,0973892286
5791,Lý Phương Ngọc,0,teacher5790@sis.hust.edu.vn,0949802218
5792,Dương Gia Bạch,1,teacher5791@sis.hust.edu.vn,0973892286
5793,Hồ Ngọc Lai,1,teacher5792@sis.hust.edu.vn,0973892286
5794,Lý Hương Trang,0,teacher5793@sis.hust.edu.vn,0949802218
5795,Trần Anh Quốc,1,teacher5794@sis.hust.edu.vn,0973892286
5796,Hồ Ánh Nguyệt,0,teacher5795@sis.hust.edu.vn,0949802218
5797,Võ Phúc Nguyên,1,teacher5796@sis.hust.edu.vn,0973892286
5798,Tô Hải Ân,0,teacher5797@sis.hust.edu.vn,0949802218
5799,Phan Thành Ân,1,teacher5798@sis.hust.edu.vn,0973892286
5800,Ngô Thiên Hương,0,teacher5799@sis.hust.edu.vn,0949802218
5801,Trần Minh Vương,1,teacher5800@sis.hust.edu.vn,0973892286
5802,Hồ Hoài Thanh,1,teacher5801@sis.hust.edu.vn,0973892286
5803,Đinh Thanh Giang,0,teacher5802@sis.hust.edu.vn,0949802218
5804,Đinh Công Tuấn,1,teacher5803@sis.hust.edu.vn,0973892286
5805,Phan Minh Trang,0,teacher5804@sis.hust.edu.vn,0949802218
5806,Vũ Bá Tùng,1,teacher5805@sis.hust.edu.vn,0973892286
5807,Đỗ Từ Ân,0,teacher5806@sis.hust.edu.vn,0949802218
5808,Hoàng Gia Vinh,1,teacher5807@sis.hust.edu.vn,0973892286
5809,Dương Thiện Giang,1,teacher5808@sis.hust.edu.vn,0973892286
5810,Đỗ Tố Nga,0,teacher5809@sis.hust.edu.vn,0949802218
5811,Lã Mỹ Phương,0,teacher5810@sis.hust.edu.vn,0949802218
5812,Đỗ Trí Tịnh,1,teacher5811@sis.hust.edu.vn,0973892286
5813,Lã Bá Lộc,1,teacher5812@sis.hust.edu.vn,0973892286
5814,Lê Thiên An,1,teacher5813@sis.hust.edu.vn,0973892286
5815,Trần Thường Xuân,1,teacher5814@sis.hust.edu.vn,0973892286
5816,Đặng Thanh Loan,0,teacher5815@sis.hust.edu.vn,0949802218
5817,Tô Quang Lộc,1,teacher5816@sis.hust.edu.vn,0973892286
5818,Phan Duy Tuyền,1,teacher5817@sis.hust.edu.vn,0973892286
5819,Đỗ Khuê Trung,0,teacher5818@sis.hust.edu.vn,0949802218
5820,Bùi Huy Chiểu,1,teacher5819@sis.hust.edu.vn,0973892286
5821,Đỗ Bảo Lâm,1,teacher5820@sis.hust.edu.vn,0973892286
5822,Bùi Hồng Thắm,0,teacher5821@sis.hust.edu.vn,0949802218
5823,Võ Quỳnh Hoa,0,teacher5822@sis.hust.edu.vn,0949802218
5824,Đỗ Kiên Cường,1,teacher5823@sis.hust.edu.vn,0973892286
5825,Hoàng Hạo Nhiên,1,teacher5824@sis.hust.edu.vn,0973892286
5826,Lê Anh Việt,1,teacher5825@sis.hust.edu.vn,0973892286
5827,Tô Kim Khánh,0,teacher5826@sis.hust.edu.vn,0949802218
5828,Phùng Khai Minh,1,teacher5827@sis.hust.edu.vn,0973892286
5829,Tô Kiều Giang,0,teacher5828@sis.hust.edu.vn,0949802218
5830,Đỗ Phương Thi,0,teacher5829@sis.hust.edu.vn,0949802218
5831,Đặng Lam Giang,1,teacher5830@sis.hust.edu.vn,0973892286
5832,Bùi Thành Trung,1,teacher5831@sis.hust.edu.vn,0973892286
5833,Phùng Trọng Vinh,1,teacher5832@sis.hust.edu.vn,0973892286
5834,Tô Hoàng Nguyên,0,teacher5833@sis.hust.edu.vn,0949802218
5835,Phùng Bảo Ngọc,0,teacher5834@sis.hust.edu.vn,0949802218
5836,Đinh Hương Mai,0,teacher5835@sis.hust.edu.vn,0949802218
5837,Vũ Khắc Công,1,teacher5836@sis.hust.edu.vn,0973892286
5838,Võ Thu Sinh,1,teacher5837@sis.hust.edu.vn,0973892286
5839,Võ Duy Thắng,1,teacher5838@sis.hust.edu.vn,0973892286
5840,Đinh Kim Thư,0,teacher5839@sis.hust.edu.vn,0949802218
5841,Tô Trúc Đào,0,teacher5840@sis.hust.edu.vn,0949802218
5842,Đỗ Thu Vọng,0,teacher5841@sis.hust.edu.vn,0949802218
5843,Bùi Nguyên Hạnh,1,teacher5842@sis.hust.edu.vn,0973892286
5844,Phạm Bình Quân,1,teacher5843@sis.hust.edu.vn,0973892286
5845,Hồ Hồng Thắm,0,teacher5844@sis.hust.edu.vn,0949802218
5846,Đặng Vân Thường,0,teacher5845@sis.hust.edu.vn,0949802218
5847,Lã Quang Vinh,1,teacher5846@sis.hust.edu.vn,0973892286
5848,Trần Tiểu My,0,teacher5847@sis.hust.edu.vn,0949802218
5849,Tô Bảo Quỳnh,0,teacher5848@sis.hust.edu.vn,0949802218
5850,Phan Cao Minh,1,teacher5849@sis.hust.edu.vn,0973892286
5851,Hồ Minh Nghĩa,1,teacher5850@sis.hust.edu.vn,0973892286
5852,Đinh Thiên Kim,0,teacher5851@sis.hust.edu.vn,0949802218
5853,Hồ Thanh Uyên,0,teacher5852@sis.hust.edu.vn,0949802218
5854,Dương Thu Hậu,0,teacher5853@sis.hust.edu.vn,0949802218
5855,Bùi Bảo Hân,0,teacher5854@sis.hust.edu.vn,0949802218
5856,Bùi Thành Thiện,1,teacher5855@sis.hust.edu.vn,0973892286
5857,Phan Quốc Tiến,1,teacher5856@sis.hust.edu.vn,0973892286
5858,Bùi Huyền Nhi,0,teacher5857@sis.hust.edu.vn,0949802218
5859,Đinh Mạnh Quỳnh,1,teacher5858@sis.hust.edu.vn,0973892286
5860,Vũ Nhã Trang,0,teacher5859@sis.hust.edu.vn,0949802218
5861,Bùi Nhật Hoàng,1,teacher5860@sis.hust.edu.vn,0973892286
5862,Võ Trúc Sinh,1,teacher5861@sis.hust.edu.vn,0973892286
5863,Ngô Tấn Phát,1,teacher5862@sis.hust.edu.vn,0973892286
5864,Dương Tuấn Hoàng,1,teacher5863@sis.hust.edu.vn,0973892286
5865,Phùng Thượng Thuật,1,teacher5864@sis.hust.edu.vn,0973892286
5866,Đặng Thiên Thảo,0,teacher5865@sis.hust.edu.vn,0949802218
5867,Trần Thanh Thuận,1,teacher5866@sis.hust.edu.vn,0973892286
5868,Phan Nguyệt Ánh,0,teacher5867@sis.hust.edu.vn,0949802218
5869,Bùi Hoàng Quân,1,teacher5868@sis.hust.edu.vn,0973892286
5870,Lã Hương Tiên,0,teacher5869@sis.hust.edu.vn,0949802218
5871,Lã Túy Loan,0,teacher5870@sis.hust.edu.vn,0949802218
5872,Phạm Hải Dương,0,teacher5871@sis.hust.edu.vn,0949802218
5873,Bùi Duy Thắng,1,teacher5872@sis.hust.edu.vn,0973892286
5874,Đinh Hồng Thu,0,teacher5873@sis.hust.edu.vn,0949802218
5875,Nguyễn Trung Chuyên,1,teacher5874@sis.hust.edu.vn,0973892286
5876,Võ Tân Long,1,teacher5875@sis.hust.edu.vn,0973892286
5877,Đỗ Thành Vinh,1,teacher5876@sis.hust.edu.vn,0973892286
5878,Hoàng Nguyên Giang,1,teacher5877@sis.hust.edu.vn,0973892286
5879,Hồ Yến Anh,0,teacher5878@sis.hust.edu.vn,0949802218
5880,Võ Thanh Uyên,0,teacher5879@sis.hust.edu.vn,0949802218
5881,Đỗ Quế Chi,0,teacher5880@sis.hust.edu.vn,0949802218
5882,Lý Thiên An,1,teacher5881@sis.hust.edu.vn,0973892286
5883,Phùng Phương Thể,1,teacher5882@sis.hust.edu.vn,0973892286
5884,Lê Thanh Toàn,1,teacher5883@sis.hust.edu.vn,0973892286
5885,Hoàng Bình Quân,1,teacher5884@sis.hust.edu.vn,0973892286
5886,Nguyễn Hiểu Vân,0,teacher5885@sis.hust.edu.vn,0949802218
5887,Tô Bích Nga,0,teacher5886@sis.hust.edu.vn,0949802218
5888,Lý Kiều Nương,0,teacher5887@sis.hust.edu.vn,0949802218
5889,Phùng Phú Thọ,1,teacher5888@sis.hust.edu.vn,0973892286
5890,Phạm Nam Hưng,1,teacher5889@sis.hust.edu.vn,0973892286
5891,Trần Quang Triều,1,teacher5890@sis.hust.edu.vn,0973892286
5892,Đỗ Nhật Tiến,1,teacher5891@sis.hust.edu.vn,0973892286
5893,Tô Mỹ Xuân,0,teacher5892@sis.hust.edu.vn,0949802218
5894,Võ Xuân Ngọc,0,teacher5893@sis.hust.edu.vn,0949802218
5895,Lý Hiền Nương,0,teacher5894@sis.hust.edu.vn,0949802218
5896,Phạm Ngọc Anh,0,teacher5895@sis.hust.edu.vn,0949802218
5897,Bùi Thịnh Cường,1,teacher5896@sis.hust.edu.vn,0973892286
5898,Phan Bích Thoa,0,teacher5897@sis.hust.edu.vn,0949802218
5899,Phan Lệ Nga,0,teacher5898@sis.hust.edu.vn,0949802218
5900,Ngô Ngọc Vy,0,teacher5899@sis.hust.edu.vn,0949802218
5901,Lê Phương Nhi,0,teacher5900@sis.hust.edu.vn,0949802218
5902,Đỗ Huy Quang,1,teacher5901@sis.hust.edu.vn,0973892286
5903,Võ Minh Khiếu,1,teacher5902@sis.hust.edu.vn,0973892286
5904,Nguyễn Quang Lộc,1,teacher5903@sis.hust.edu.vn,0973892286
5905,Dương Nhật Lệ,0,teacher5904@sis.hust.edu.vn,0949802218
5906,Tô Ái Hồng,0,teacher5905@sis.hust.edu.vn,0949802218
5907,Lã Gia Bạch,1,teacher5906@sis.hust.edu.vn,0973892286
5908,Tô Phương Thanh,0,teacher5907@sis.hust.edu.vn,0949802218
5909,Hoàng Khải Tâm,1,teacher5908@sis.hust.edu.vn,0973892286
5910,Dương Hải Long,1,teacher5909@sis.hust.edu.vn,0973892286
5911,Vũ Ánh Trang,0,teacher5910@sis.hust.edu.vn,0949802218
5912,Hoàng Duy Hiền,1,teacher5911@sis.hust.edu.vn,0973892286
5913,Hồ Hoài Thương,0,teacher5912@sis.hust.edu.vn,0949802218
5914,Đỗ Thiếu Cường,1,teacher5913@sis.hust.edu.vn,0973892286
5915,Lã Bạch Liên,0,teacher5914@sis.hust.edu.vn,0949802218
5916,Nguyễn Ái Thi,0,teacher5915@sis.hust.edu.vn,0949802218
5917,Ngô Hồng Linh,0,teacher5916@sis.hust.edu.vn,0949802218
5918,Đỗ Ðạt Dũng,1,teacher5917@sis.hust.edu.vn,0973892286
5919,Vũ Phượng Nhi,0,teacher5918@sis.hust.edu.vn,0949802218
5920,Phan Đan Quỳnh,0,teacher5919@sis.hust.edu.vn,0949802218
5921,Bùi Hữu Bảo,1,teacher5920@sis.hust.edu.vn,0973892286
5922,Vũ Tạ Hiền,1,teacher5921@sis.hust.edu.vn,0973892286
5923,Phạm Hồng Thư,0,teacher5922@sis.hust.edu.vn,0949802218
5924,Lê Phú Hiệp,1,teacher5923@sis.hust.edu.vn,0973892286
5925,Bùi Ðình Quảng,1,teacher5924@sis.hust.edu.vn,0973892286
5926,Đinh Nhã Trang,0,teacher5925@sis.hust.edu.vn,0949802218
5927,Tô Dân Khánh,1,teacher5926@sis.hust.edu.vn,0973892286
5928,Phạm Anh Quân,1,teacher5927@sis.hust.edu.vn,0973892286
5929,Đặng Sơn Dương,1,teacher5928@sis.hust.edu.vn,0973892286
5930,Lã Kim Thu,0,teacher5929@sis.hust.edu.vn,0949802218
5931,Hoàng Ðình Quảng,1,teacher5930@sis.hust.edu.vn,0973892286
5932,Tô Nguyên Nhân,1,teacher5931@sis.hust.edu.vn,0973892286
5933,Dương Mạnh Thắng,1,teacher5932@sis.hust.edu.vn,0973892286
5934,Đỗ Trúc Chi,0,teacher5933@sis.hust.edu.vn,0949802218
5935,Võ Hùng Sơn,1,teacher5934@sis.hust.edu.vn,0973892286
5936,Ngô Thái Minh,1,teacher5935@sis.hust.edu.vn,0973892286
5937,Lý Phúc Nguyên,1,teacher5936@sis.hust.edu.vn,0973892286
5938,Phùng Anh Mai,0,teacher5937@sis.hust.edu.vn,0949802218
5939,Đinh Thục Quyên,0,teacher5938@sis.hust.edu.vn,0949802218
5940,Vũ Mỹ Lệ,0,teacher5939@sis.hust.edu.vn,0949802218
5941,Lã Hạnh Dung,0,teacher5940@sis.hust.edu.vn,0949802218
5942,Nguyễn Huy Tuấn,1,teacher5941@sis.hust.edu.vn,0973892286
5943,Nguyễn Trang Tâm,0,teacher5942@sis.hust.edu.vn,0949802218
5944,Bùi Việt Khang,1,teacher5943@sis.hust.edu.vn,0973892286
5945,Vũ Quang Hòa,1,teacher5944@sis.hust.edu.vn,0973892286
5946,Lý Cương Quyết,1,teacher5945@sis.hust.edu.vn,0973892286
5947,Ngô Cát Linh,0,teacher5946@sis.hust.edu.vn,0949802218
5948,Đỗ Thiên Di,0,teacher5947@sis.hust.edu.vn,0949802218
5949,Tô Hòa Giang,1,teacher5948@sis.hust.edu.vn,0973892286
5950,Phùng Minh Huyền,0,teacher5949@sis.hust.edu.vn,0949802218
5951,Đinh Huệ Linh,0,teacher5950@sis.hust.edu.vn,0949802218
5952,Phạm Hải Dương,0,teacher5951@sis.hust.edu.vn,0949802218
5953,Đỗ Thụ Nhân,1,teacher5952@sis.hust.edu.vn,0973892286
5954,Hoàng Quỳnh Thơ,0,teacher5953@sis.hust.edu.vn,0949802218
5955,Lã Lam Giang,0,teacher5954@sis.hust.edu.vn,0949802218
5956,Đinh Ngọc Trinh,0,teacher5955@sis.hust.edu.vn,0949802218
5957,Nguyễn Trang Anh,0,teacher5956@sis.hust.edu.vn,0949802218
5958,Bùi Minh Dũng,1,teacher5957@sis.hust.edu.vn,0973892286
5959,Đinh Thanh Nhung,0,teacher5958@sis.hust.edu.vn,0949802218
5960,Hoàng Mai Lan,0,teacher5959@sis.hust.edu.vn,0949802218
5961,Nguyễn Phước Huệ,0,teacher5960@sis.hust.edu.vn,0949802218
5962,Đinh Xuân Uyên,0,teacher5961@sis.hust.edu.vn,0949802218
5963,Hồ Kim Tuyền,0,teacher5962@sis.hust.edu.vn,0949802218
5964,Lê Gia Minh,1,teacher5963@sis.hust.edu.vn,0973892286
5965,Phùng Nguyên Sử,1,teacher5964@sis.hust.edu.vn,0973892286
5966,Đặng Thiện Mỹ,0,teacher5965@sis.hust.edu.vn,0949802218
5967,Lã Mỹ Tâm,0,teacher5966@sis.hust.edu.vn,0949802218
5968,Lê Uyển Như,0,teacher5967@sis.hust.edu.vn,0949802218
5969,Ngô Quang Vinh,1,teacher5968@sis.hust.edu.vn,0973892286
5970,Đặng Gia Vinh,1,teacher5969@sis.hust.edu.vn,0973892286
5971,Trần Hữu Tân,1,teacher5970@sis.hust.edu.vn,0973892286
5972,Hồ Bảo Huỳnh,1,teacher5971@sis.hust.edu.vn,0973892286
5973,Hồ Kiên Lâm,1,teacher5972@sis.hust.edu.vn,0973892286
5974,Nguyễn Mộng Tuyền,0,teacher5973@sis.hust.edu.vn,0949802218
5975,Trần Khánh Nam,1,teacher5974@sis.hust.edu.vn,0973892286
5976,Phạm Trúc Vy,0,teacher5975@sis.hust.edu.vn,0949802218
5977,Phùng Xuân Vũ,1,teacher5976@sis.hust.edu.vn,0973892286
5978,Đặng Liên Chi,0,teacher5977@sis.hust.edu.vn,0949802218
5979,Dương Hữu Cảnh,1,teacher5978@sis.hust.edu.vn,0973892286
5980,Nguyễn Hồng Vân,0,teacher5979@sis.hust.edu.vn,0949802218
5981,Hồ Thu Yến,0,teacher5980@sis.hust.edu.vn,0949802218
5982,Vũ Nhân Sâm,1,teacher5981@sis.hust.edu.vn,0973892286
5983,Phạm Quang Lộc,1,teacher5982@sis.hust.edu.vn,0973892286
5984,Ngô Trường Sinh,1,teacher5983@sis.hust.edu.vn,0973892286
5985,Lý Bạch Kim,0,teacher5984@sis.hust.edu.vn,0949802218
5986,Nguyễn Hải Mỹ,0,teacher5985@sis.hust.edu.vn,0949802218
5987,Dương Bá Thịnh,1,teacher5986@sis.hust.edu.vn,0973892286
5988,Lý Minh Triệu,1,teacher5987@sis.hust.edu.vn,0973892286
5989,Đinh Khả Khanh,0,teacher5988@sis.hust.edu.vn,0949802218
5990,Dương Mai Nhi,0,teacher5989@sis.hust.edu.vn,0949802218
5991,Lý Mộng Hương,0,teacher5990@sis.hust.edu.vn,0949802218
5992,Phạm Gia Phong,1,teacher5991@sis.hust.edu.vn,0973892286
5993,Lý Trúc Lan,0,teacher5992@sis.hust.edu.vn,0949802218
5994,Đinh Huy Thông,1,teacher5993@sis.hust.edu.vn,0973892286
5995,Phạm Minh Thảo,0,teacher5994@sis.hust.edu.vn,0949802218
5996,Trần Xuân Thảo,0,teacher5995@sis.hust.edu.vn,0949802218
5997,Võ Trung Chuyên,1,teacher5996@sis.hust.edu.vn,0973892286
5998,Ngô Thanh Tuyết,0,teacher5997@sis.hust.edu.vn,0949802218
5999,Phan Uyển My,0,teacher5998@sis.hust.edu.vn,0949802218
6000,Võ Phương Nam,1,teacher5999@sis.hust.edu.vn,0973892286
