idStudent,fullName,gender,email,phone
181565,Đinh Thu Yến,0,std181565@sis.hust.edu.vn,0989324221
181566,Dương Bảo Bình,0,std181566@sis.hust.edu.vn,0989324222
181567,Hoàng Ðông Phương,1,std181567@sis.hust.edu.vn,0989324223
181568,Đặng Thái Sang,1,std181568@sis.hust.edu.vn,0989324224
181569,Lý Hạnh Vi,0,std181569@sis.hust.edu.vn,0989324225
181570,Nguyễn Hoàng Xuân,0,std181570@sis.hust.edu.vn,0989324226
181571,Lê Trung Thực,1,std181571@sis.hust.edu.vn,0989324227
181572,Vũ Phương Hiền,0,std181572@sis.hust.edu.vn,0989324228
181573,Trần Chí Kiên,1,std181573@sis.hust.edu.vn,0989324229
181574,Bùi Thu Huệ,0,std181574@sis.hust.edu.vn,0989324230
181575,Vũ Thu Ngân,0,std181575@sis.hust.edu.vn,0989324231
181576,Lê Ngọc Cường,1,std181576@sis.hust.edu.vn,0989324232
181577,Nguyễn Minh Như,0,std181577@sis.hust.edu.vn,0989324233
181578,Bùi Thiên Ðức,1,std181578@sis.hust.edu.vn,0989324234
181579,Trần Xuân Cung,1,std181579@sis.hust.edu.vn,0989324235
181580,Lã Tuấn Tú,1,std181580@sis.hust.edu.vn,0989324236
181581,Phạm Phước Bình,0,std181581@sis.hust.edu.vn,0989324237
181582,Dương Trí Thắng,1,std181582@sis.hust.edu.vn,0989324238
181583,Đỗ Việt Khoa,1,std181583@sis.hust.edu.vn,0989324239
181584,Hoàng Diễm Lộc,0,std181584@sis.hust.edu.vn,0989324240
181585,Vũ Kiều Nguyệt,0,std181585@sis.hust.edu.vn,0989324241
181586,Võ Chính Tâm,1,std181586@sis.hust.edu.vn,0989324242
181587,Phạm Minh Hiếu,1,std181587@sis.hust.edu.vn,0989324243
181588,Lê Mạnh Ðình,1,std181588@sis.hust.edu.vn,0989324244
181589,Vũ Hoàng Lan,0,std181589@sis.hust.edu.vn,0989324245
181590,Trần Phi Nhạn,0,std181590@sis.hust.edu.vn,0989324246
181591,Lã Kim Khuyên,0,std181591@sis.hust.edu.vn,0989324247
181592,Phùng Thông Ðạt,1,std181592@sis.hust.edu.vn,0989324248
181593,Lê Xuân Tường,1,std181593@sis.hust.edu.vn,0989324249
181594,Phùng Hoài Giang,0,std181594@sis.hust.edu.vn,0989324250
181595,Hoàng Ái Nhân,0,std181595@sis.hust.edu.vn,0989324251
181596,Phùng Việt Hà,0,std181596@sis.hust.edu.vn,0989324252
181597,Hồ Thanh Lam,0,std181597@sis.hust.edu.vn,0989324253
181598,Đỗ Tâm Thanh,0,std181598@sis.hust.edu.vn,0989324254
181599,Dương Trọng Việt,1,std181599@sis.hust.edu.vn,0989324255
181600,Tô Ðình Diệu,1,std181600@sis.hust.edu.vn,0989324256
181601,Hồ Vành Khuyên,0,std181601@sis.hust.edu.vn,0989324257
181602,Lê Triều Thanh,0,std181602@sis.hust.edu.vn,0989324258
181603,Hoàng Hải Sinh,0,std181603@sis.hust.edu.vn,0989324259
181604,Tô Phương Uyên,0,std181604@sis.hust.edu.vn,0989324260
181605,Phan Ngọc Hạ,0,std181605@sis.hust.edu.vn,0989324261
181606,Đỗ Bảo Long,1,std181606@sis.hust.edu.vn,0989324262
181607,Trần Văn Minh,1,std181607@sis.hust.edu.vn,0989324263
181608,Đinh Thanh Xuân,0,std181608@sis.hust.edu.vn,0989324264
181609,Phạm Hoàng Nam,1,std181609@sis.hust.edu.vn,0989324265
181610,Ngô Tường Phát,1,std181610@sis.hust.edu.vn,0989324266
181611,Hồ Ngân Trúc,0,std181611@sis.hust.edu.vn,0989324267
181612,Trần Thư Lâm,0,std181612@sis.hust.edu.vn,0989324268
181613,Trần Công Sinh,1,std181613@sis.hust.edu.vn,0989324269
181614,Trần An Nhiên,0,std181614@sis.hust.edu.vn,0989324270
181615,Đinh Xuân Thủy,0,std181615@sis.hust.edu.vn,0989324271
181616,Ngô Minh Vương,1,std181616@sis.hust.edu.vn,0989324272
181617,Bùi Bảo Phương,0,std181617@sis.hust.edu.vn,0989324273
181618,Lã Minh Khuê,0,std181618@sis.hust.edu.vn,0989324274
181619,Nguyễn Hoài Trung,1,std181619@sis.hust.edu.vn,0989324275
181620,Lã Tùng Linh,0,std181620@sis.hust.edu.vn,0989324276
181621,Đặng Ánh Hoa,0,std181621@sis.hust.edu.vn,0989324277
181622,Ngô Bình Thuận,1,std181622@sis.hust.edu.vn,0989324278
181623,Hồ Hưng Ðạo,1,std181623@sis.hust.edu.vn,0989324279
181624,Lã Lan Trúc,0,std181624@sis.hust.edu.vn,0989324280
181625,Phùng Khả Tú,0,std181625@sis.hust.edu.vn,0989324281
181626,Đinh Mai Loan,0,std181626@sis.hust.edu.vn,0989324282
181627,Đặng Ðức Quyền,1,std181627@sis.hust.edu.vn,0989324283
181628,Vũ Thanh Xuân,0,std181628@sis.hust.edu.vn,0989324284
181629,Trần Phú Bình,1,std181629@sis.hust.edu.vn,0989324285
181630,Đinh Quỳnh Trâm,0,std181630@sis.hust.edu.vn,0989324286
181631,Đỗ Thục Vân,0,std181631@sis.hust.edu.vn,0989324287
181632,Tô Xuân Yến,0,std181632@sis.hust.edu.vn,0989324288
181633,Lê Trường Phúc,1,std181633@sis.hust.edu.vn,0989324289
181634,Võ Vân Quỳnh,0,std181634@sis.hust.edu.vn,0989324290
181635,Lã Kiều Dung,0,std181635@sis.hust.edu.vn,0989324291
181636,Hồ Danh Thành,1,std181636@sis.hust.edu.vn,0989324292
181637,Hồ Bảo Thạch,1,std181637@sis.hust.edu.vn,0989324293
181638,Vũ Tâm Ðoan,0,std181638@sis.hust.edu.vn,0989324294
181639,Lý Ngọc Ðàn,0,std181639@sis.hust.edu.vn,0989324295
181640,Trần Kim Thu,0,std181640@sis.hust.edu.vn,0989324296
181641,Hoàng Nguyệt Nga,0,std181641@sis.hust.edu.vn,0989324297
181642,Dương Thu Giang,0,std181642@sis.hust.edu.vn,0989324298
181643,Đỗ Linh Duyên,0,std181643@sis.hust.edu.vn,0989324299
181644,Đặng Quảng Ðại,1,std181644@sis.hust.edu.vn,0989324300
181645,Phan Hương Giang,0,std181645@sis.hust.edu.vn,0989324301
181646,Phạm Vi Quyên,0,std181646@sis.hust.edu.vn,0989324302
181647,Lã Ðình Luận,1,std181647@sis.hust.edu.vn,0989324303
181648,Phạm Trúc Lan,0,std181648@sis.hust.edu.vn,0989324304
181649,Hoàng Mộng Nguyệt,0,std181649@sis.hust.edu.vn,0989324305
181650,Lê Mỹ Phụng,0,std181650@sis.hust.edu.vn,0989324306
181651,Võ Hoàng Dũng,1,std181651@sis.hust.edu.vn,0989324307
181652,Phùng Phước Nhân,1,std181652@sis.hust.edu.vn,0989324308
181653,Hồ Vĩnh Luân,1,std181653@sis.hust.edu.vn,0989324309
181654,Phan Tú Quỳnh,0,std181654@sis.hust.edu.vn,0989324310
181655,Ngô Quang Tuấn,1,std181655@sis.hust.edu.vn,0989324311
181656,Phan Hải Miên,0,std181656@sis.hust.edu.vn,0989324312
181657,Tô Ngọc San,0,std181657@sis.hust.edu.vn,0989324313
181658,Lã Kim Ngân,0,std181658@sis.hust.edu.vn,0989324314
181659,Ngô Việt Long,1,std181659@sis.hust.edu.vn,0989324315
181660,Lê Chính Thuận,1,std181660@sis.hust.edu.vn,0989324316
181661,Lê Viễn Cảnh,1,std181661@sis.hust.edu.vn,0989324317
181662,Lê Thúy Liên,0,std181662@sis.hust.edu.vn,0989324318
181663,Tô Dã Lan,0,std181663@sis.hust.edu.vn,0989324319
181664,Hồ Bảo Toàn,1,std181664@sis.hust.edu.vn,0989324320
181665,Lê Nguyên Khang,1,std181665@sis.hust.edu.vn,0989324321
181666,Dương Duy Mạnh,1,std181666@sis.hust.edu.vn,0989324322
181667,Ngô Quang Ðạt,1,std181667@sis.hust.edu.vn,0989324323
181668,Phạm Việt Hà,0,std181668@sis.hust.edu.vn,0989324324
181669,Đỗ Mộng Lâm,1,std181669@sis.hust.edu.vn,0989324325
181670,Phan Phương Nghi,0,std181670@sis.hust.edu.vn,0989324326
181671,Võ Trúc Sinh,1,std181671@sis.hust.edu.vn,0989324327
181672,Vũ Việt Hoàng,1,std181672@sis.hust.edu.vn,0989324328
181673,Bùi Nhã Trang,0,std181673@sis.hust.edu.vn,0989324329
181674,Tô Hiếu Nghĩa,1,std181674@sis.hust.edu.vn,0989324330
181675,Đinh Chánh Việt,1,std181675@sis.hust.edu.vn,0989324331
181676,Đinh Huy Vũ,1,std181676@sis.hust.edu.vn,0989324332
181677,Phùng Diễm Phương,0,std181677@sis.hust.edu.vn,0989324333
181678,Ngô Nhật Hồng,1,std181678@sis.hust.edu.vn,0989324334
181679,Hoàng Lan Ngọc,0,std181679@sis.hust.edu.vn,0989324335
181680,Dương Bình Dân,1,std181680@sis.hust.edu.vn,0989324336
181681,Nguyễn Vạn Hạnh,1,std181681@sis.hust.edu.vn,0989324337
181682,Dương Thơ Thơ,0,std181682@sis.hust.edu.vn,0989324338
181683,Võ Nghĩa Dũng,1,std181683@sis.hust.edu.vn,0989324339
181684,Phan Duy Tuyền,1,std181684@sis.hust.edu.vn,0989324340
181685,Vũ Duy An,1,std181685@sis.hust.edu.vn,0989324341
181686,Đinh Dạ Thảo,0,std181686@sis.hust.edu.vn,0989324342
181687,Lã Phúc Khang,1,std181687@sis.hust.edu.vn,0989324343
181688,Lý Bá Tùng,1,std181688@sis.hust.edu.vn,0989324344
181689,Tô Việt Trinh,0,std181689@sis.hust.edu.vn,0989324345
181690,Nguyễn Chiến Thắng,1,std181690@sis.hust.edu.vn,0989324346
181691,Nguyễn Yến Phương,0,std181691@sis.hust.edu.vn,0989324347
181692,Lê Hoa Thiên,0,std181692@sis.hust.edu.vn,0989324348
181693,Hoàng Khánh Ðan,1,std181693@sis.hust.edu.vn,0989324349
181694,Hoàng Khiết Linh,0,std181694@sis.hust.edu.vn,0989324350
181695,Ngô Thu Ngà,0,std181695@sis.hust.edu.vn,0989324351
181696,Đinh Ðan Khanh,0,std181696@sis.hust.edu.vn,0989324352
181697,Bùi Mộng Liễu,0,std181697@sis.hust.edu.vn,0989324353
181698,Dương Bảo Bình,0,std181698@sis.hust.edu.vn,0989324354
181699,Trần Khải Tâm,1,std181699@sis.hust.edu.vn,0989324355
181700,Đặng Lệ Giang,0,std181700@sis.hust.edu.vn,0989324356
181701,Ngô Thượng Khang,1,std181701@sis.hust.edu.vn,0989324357
181702,Đinh Quốc Quân,1,std181702@sis.hust.edu.vn,0989324358
181703,Đỗ Kim Duyên,0,std181703@sis.hust.edu.vn,0989324359
181704,Lê Việt Mi,0,std181704@sis.hust.edu.vn,0989324360
181705,Phạm Phương Thảo,0,std181705@sis.hust.edu.vn,0989324361
181706,Võ Gia Ðạo,1,std181706@sis.hust.edu.vn,0989324362
181707,Ngô Ngọc Quyên,0,std181707@sis.hust.edu.vn,0989324363
181708,Nguyễn Ánh Hoa,0,std181708@sis.hust.edu.vn,0989324364
181709,Đỗ Công Lộc,1,std181709@sis.hust.edu.vn,0989324365
181710,Hoàng Kiên Giang,1,std181710@sis.hust.edu.vn,0989324366
181711,Dương Phương Trâm,0,std181711@sis.hust.edu.vn,0989324367
181712,Trần Hiếu Khanh,0,std181712@sis.hust.edu.vn,0989324368
181713,Phan Bảo Toàn,1,std181713@sis.hust.edu.vn,0989324369
181714,Bùi Ðức Quang,1,std181714@sis.hust.edu.vn,0989324370
181715,Tô Việt Mi,0,std181715@sis.hust.edu.vn,0989324371
181716,Lã Sông Hà,0,std181716@sis.hust.edu.vn,0989324372
181717,Đinh Bình Minh,1,std181717@sis.hust.edu.vn,0989324373
181718,Hồ Diệu Thiện,0,std181718@sis.hust.edu.vn,0989324374
181719,Tô Hoàng Thư,0,std181719@sis.hust.edu.vn,0989324375
181720,Đặng Ánh Thơ,0,std181720@sis.hust.edu.vn,0989324376
181721,Lã Gia Cần,1,std181721@sis.hust.edu.vn,0989324377
181722,Vũ Thiên Lan,0,std181722@sis.hust.edu.vn,0989324378
181723,Lã Uyên Vi,0,std181723@sis.hust.edu.vn,0989324379
181724,Đặng Hòa Bình,1,std181724@sis.hust.edu.vn,0989324380
181725,Phạm Khánh Bình,1,std181725@sis.hust.edu.vn,0989324381
181726,Nguyễn Diễm Trang,0,std181726@sis.hust.edu.vn,0989324382
181727,Đặng Hữu Khoát,1,std181727@sis.hust.edu.vn,0989324383
181728,Lã Nguyệt Nga,0,std181728@sis.hust.edu.vn,0989324384
181729,Trần Hồng Giang,1,std181729@sis.hust.edu.vn,0989324385
181730,Lã Phương Thảo,0,std181730@sis.hust.edu.vn,0989324386
181731,Võ Kiên Giang,1,std181731@sis.hust.edu.vn,0989324387
181732,Phạm Thúy Diễm,0,std181732@sis.hust.edu.vn,0989324388
181733,Ngô Tuyết Nhi,0,std181733@sis.hust.edu.vn,0989324389
181734,Lê Tâm Hạnh,0,std181734@sis.hust.edu.vn,0989324390
181735,Võ Phong Ðộ,1,std181735@sis.hust.edu.vn,0989324391
181736,Phạm Trúc Cương,1,std181736@sis.hust.edu.vn,0989324392
181737,Lã Tất Hòa,1,std181737@sis.hust.edu.vn,0989324393
181738,Lý Tân Thành,1,std181738@sis.hust.edu.vn,0989324394
181739,Hồ Triều Thành,1,std181739@sis.hust.edu.vn,0989324395
181740,Võ Tuyết Trầm,0,std181740@sis.hust.edu.vn,0989324396
181741,Bùi Xuân Sơn,1,std181741@sis.hust.edu.vn,0989324397
181742,Phạm Mạnh Ðình,1,std181742@sis.hust.edu.vn,0989324398
181743,Nguyễn Khả Khanh,0,std181743@sis.hust.edu.vn,0989324399
181744,Nguyễn Hữu Bình,1,std181744@sis.hust.edu.vn,0989324400
181745,Phan Thúy Ngọc,0,std181745@sis.hust.edu.vn,0989324401
181746,Võ Hữu Thọ,1,std181746@sis.hust.edu.vn,0989324402
181747,Trần Hương Chi,0,std181747@sis.hust.edu.vn,0989324403
181748,Tô Phương Mai,0,std181748@sis.hust.edu.vn,0989324404
181749,Tô Tân Ðịnh,1,std181749@sis.hust.edu.vn,0989324405
181750,Bùi Tất Bình,1,std181750@sis.hust.edu.vn,0989324406
181751,Phạm Ðức Quảng,1,std181751@sis.hust.edu.vn,0989324407
181752,Vũ Ngọc Hạnh,0,std181752@sis.hust.edu.vn,0989324408
181753,Phan Bảo Huy,1,std181753@sis.hust.edu.vn,0989324409
181754,Phan Diệu Lan,0,std181754@sis.hust.edu.vn,0989324410
181755,Lý Minh Cảnh,1,std181755@sis.hust.edu.vn,0989324411
181756,Hoàng Hiền Nhi,0,std181756@sis.hust.edu.vn,0989324412
181757,Lê Ðức Toản,1,std181757@sis.hust.edu.vn,0989324413
181758,Hoàng Lệ Thủy,0,std181758@sis.hust.edu.vn,0989324414
181759,Vũ Thảo Vy,0,std181759@sis.hust.edu.vn,0989324415
181760,Đỗ Nam Phương,1,std181760@sis.hust.edu.vn,0989324416
181761,Vũ Kim Sa,0,std181761@sis.hust.edu.vn,0989324417
181762,Dương Chế Phương,1,std181762@sis.hust.edu.vn,0989324418
181763,Hồ Cao Minh,1,std181763@sis.hust.edu.vn,0989324419
181764,Đỗ Diễm Thảo,0,std181764@sis.hust.edu.vn,0989324420
181765,Đinh Vương Việt,1,std181765@sis.hust.edu.vn,0989324421
181766,Vũ Trường Kỳ,1,std181766@sis.hust.edu.vn,0989324422
181767,Dương Thu Thuận,0,std181767@sis.hust.edu.vn,0989324423
181768,Lý Bích Trâm,0,std181768@sis.hust.edu.vn,0989324424
181769,Trần Tuyết Lâm,0,std181769@sis.hust.edu.vn,0989324425
181770,Dương Hà Giang,0,std181770@sis.hust.edu.vn,0989324426
181771,Phạm Ngọc Dung,0,std181771@sis.hust.edu.vn,0989324427
181772,Đặng Minh Ðức,1,std181772@sis.hust.edu.vn,0989324428
181773,Dương Như Quân,0,std181773@sis.hust.edu.vn,0989324429
181774,Phạm Ngọc Quỳnh,0,std181774@sis.hust.edu.vn,0989324430
181775,Nguyễn Hồng Nhuận,1,std181775@sis.hust.edu.vn,0989324431
181776,Võ Minh Huyền,0,std181776@sis.hust.edu.vn,0989324432
181777,Phạm Quỳnh Lâm,0,std181777@sis.hust.edu.vn,0989324433
181778,Lã Quảng Ðạt,1,std181778@sis.hust.edu.vn,0989324434
181779,Tô Nguyên Ðan,1,std181779@sis.hust.edu.vn,0989324435
181780,Hoàng Minh Khuê,0,std181780@sis.hust.edu.vn,0989324436
181781,Lê Vân Thanh,0,std181781@sis.hust.edu.vn,0989324437
181782,Đặng Diệu Thúy,0,std181782@sis.hust.edu.vn,0989324438
181783,Phan Trường Nhân,1,std181783@sis.hust.edu.vn,0989324439
181784,Võ Thế Trung,1,std181784@sis.hust.edu.vn,0989324440
181785,Hồ Trọng Tường,1,std181785@sis.hust.edu.vn,0989324441
181786,Hồ Thu Hiền,0,std181786@sis.hust.edu.vn,0989324442
181787,Tô Quốc Thịnh,1,std181787@sis.hust.edu.vn,0989324443
181788,Lý Hữu Khôi,1,std181788@sis.hust.edu.vn,0989324444
181789,Hoàng Ngọc Hạ,0,std181789@sis.hust.edu.vn,0989324445
181790,Hồ Yến Trâm,0,std181790@sis.hust.edu.vn,0989324446
181791,Hoàng Huy Trân,1,std181791@sis.hust.edu.vn,0989324447
181792,Phạm Phi Cường,1,std181792@sis.hust.edu.vn,0989324448
181793,Lã Ðoan Thanh,0,std181793@sis.hust.edu.vn,0989324449
181794,Phan Hữu Nam,1,std181794@sis.hust.edu.vn,0989324450
181795,Tô Huyền Thư,0,std181795@sis.hust.edu.vn,0989324451
181796,Vũ Thuận Anh,1,std181796@sis.hust.edu.vn,0989324452
181797,Đặng Vân Trinh,0,std181797@sis.hust.edu.vn,0989324453
181798,Dương Duyên Mỹ,0,std181798@sis.hust.edu.vn,0989324454
181799,Trần Ngọc Hà,0,std181799@sis.hust.edu.vn,0989324455
181800,Phạm Ðạt Dũng,1,std181800@sis.hust.edu.vn,0989324456
181801,Dương Hồng Lân,1,std181801@sis.hust.edu.vn,0989324457
181802,Hồ Diễm Phước,0,std181802@sis.hust.edu.vn,0989324458
181803,Phan Nguyễn Hải An,1,std181803@sis.hust.edu.vn,0989324459
181804,Đinh Ái Khanh,0,std181804@sis.hust.edu.vn,0989324460
181805,Lã Ðức Hải,1,std181805@sis.hust.edu.vn,0989324461
181806,Đặng Khánh Giang,0,std181806@sis.hust.edu.vn,0989324462
181807,Nguyễn Hải Bằng,1,std181807@sis.hust.edu.vn,0989324463
181808,Hồ Cẩm Vân,0,std181808@sis.hust.edu.vn,0989324464
181809,Dương Quế Thu,0,std181809@sis.hust.edu.vn,0989324465
181810,Phan Bửu Diệp,1,std181810@sis.hust.edu.vn,0989324466
181811,Đinh Kim Thoa,0,std181811@sis.hust.edu.vn,0989324467
181812,Bùi Thương Huyền,0,std181812@sis.hust.edu.vn,0989324468
181813,Tô Ngọc Nữ,0,std181813@sis.hust.edu.vn,0989324469
181814,Phùng Mộng Vy,0,std181814@sis.hust.edu.vn,0989324470
181815,Bùi Khánh Vy,0,std181815@sis.hust.edu.vn,0989324471
181816,Đinh Minh Phượng,0,std181816@sis.hust.edu.vn,0989324472
181817,Võ Diễm Phương,0,std181817@sis.hust.edu.vn,0989324473
181818,Phan Nguyên Ðan,1,std181818@sis.hust.edu.vn,0989324474
181819,Tô Bá Thành,1,std181819@sis.hust.edu.vn,0989324475
181820,Vũ Thiện Khiêm,1,std181820@sis.hust.edu.vn,0989324476
181821,Đinh Xuân Cao,1,std181821@sis.hust.edu.vn,0989324477
181822,Hoàng Thanh Vy,0,std181822@sis.hust.edu.vn,0989324478
181823,Đinh Phương Nhung,0,std181823@sis.hust.edu.vn,0989324479
181824,Trần Phượng Uyên,0,std181824@sis.hust.edu.vn,0989324480
181825,Phan Mộng Lan,0,std181825@sis.hust.edu.vn,0989324481
181826,Bùi Thu Hậu,0,std181826@sis.hust.edu.vn,0989324482
181827,Tô Hoàng Cúc,0,std181827@sis.hust.edu.vn,0989324483
181828,Nguyễn Nhan Hồng,0,std181828@sis.hust.edu.vn,0989324484
181829,Phạm Bá Thành,1,std181829@sis.hust.edu.vn,0989324485
181830,Nguyễn Ðức Quảng,1,std181830@sis.hust.edu.vn,0989324486
181831,Dương Thảo My,0,std181831@sis.hust.edu.vn,0989324487
181832,Phan Yến Thảo,0,std181832@sis.hust.edu.vn,0989324488
181833,Tô Chí Khiêm,1,std181833@sis.hust.edu.vn,0989324489
181834,Tô Gia Hùng,1,std181834@sis.hust.edu.vn,0989324490
181835,Đặng Viễn Ðông,1,std181835@sis.hust.edu.vn,0989324491
181836,Ngô Lan Hương,0,std181836@sis.hust.edu.vn,0989324492
181837,Nguyễn Nam Nhật,1,std181837@sis.hust.edu.vn,0989324493
181838,Nguyễn Tuyết Mai,0,std181838@sis.hust.edu.vn,0989324494
181839,Đỗ Mai Hạ,0,std181839@sis.hust.edu.vn,0989324495
181840,Bùi Trường Phu,1,std181840@sis.hust.edu.vn,0989324496
181841,Dương Long Quân,1,std181841@sis.hust.edu.vn,0989324497
181842,Nguyễn Hoài Phong,1,std181842@sis.hust.edu.vn,0989324498
181843,Lý Hướng Dương,1,std181843@sis.hust.edu.vn,0989324499
181844,Phùng Vạn Thắng,1,std181844@sis.hust.edu.vn,0989324500
181845,Tô Diễm Phước,0,std181845@sis.hust.edu.vn,0989324501
181846,Tô Lâm Oanh,0,std181846@sis.hust.edu.vn,0989324502
181847,Hồ Nam Phương,1,std181847@sis.hust.edu.vn,0989324503
181848,Lã Thế Lực,1,std181848@sis.hust.edu.vn,0989324504
181849,Hồ Thanh Thuận,1,std181849@sis.hust.edu.vn,0989324505
181850,Tô Sơn Quyền,1,std181850@sis.hust.edu.vn,0989324506
181851,Hoàng Tường Minh,1,std181851@sis.hust.edu.vn,0989324507
181852,Dương Trà Giang,0,std181852@sis.hust.edu.vn,0989324508
181853,Tô Việt Long,1,std181853@sis.hust.edu.vn,0989324509
181854,Phạm Hải Ðăng,1,std181854@sis.hust.edu.vn,0989324510
181855,Đỗ Lâm Tuyền,0,std181855@sis.hust.edu.vn,0989324511
181856,Lã Quốc Việt,1,std181856@sis.hust.edu.vn,0989324512
181857,Đỗ Phi Nhạn,1,std181857@sis.hust.edu.vn,0989324513
181858,Vũ Ðại Dương,1,std181858@sis.hust.edu.vn,0989324514
181859,Hồ Thanh Liêm,1,std181859@sis.hust.edu.vn,0989324515
181860,Tô Gia Phong,1,std181860@sis.hust.edu.vn,0989324516
181861,Phan Kiên Giang,1,std181861@sis.hust.edu.vn,0989324517
181862,Lê Khánh Vân,0,std181862@sis.hust.edu.vn,0989324518
181863,Võ Thúy Mai,0,std181863@sis.hust.edu.vn,0989324519
181864,Phạm Bảo Giang,1,std181864@sis.hust.edu.vn,0989324520
181865,Bùi Gia Hưng,1,std181865@sis.hust.edu.vn,0989324521
181866,Hồ Diễm Chi,0,std181866@sis.hust.edu.vn,0989324522
181867,Ngô Việt Khoa,1,std181867@sis.hust.edu.vn,0989324523
181868,Đỗ Tuyền Lâm,1,std181868@sis.hust.edu.vn,0989324524
181869,Hồ Ðức Quyền,1,std181869@sis.hust.edu.vn,0989324525
181870,Phan Huy Quang,1,std181870@sis.hust.edu.vn,0989324526
181871,Lê Tuấn Hải,1,std181871@sis.hust.edu.vn,0989324527
181872,Hồ Thiều Ly,0,std181872@sis.hust.edu.vn,0989324528
181873,Nguyễn Bá Long,1,std181873@sis.hust.edu.vn,0989324529
181874,Nguyễn Xuân Trung,1,std181874@sis.hust.edu.vn,0989324530
181875,Vũ Thiên Mai,0,std181875@sis.hust.edu.vn,0989324531
181876,Đỗ Mai Thy,0,std181876@sis.hust.edu.vn,0989324532
181877,Phùng An Tâm,1,std181877@sis.hust.edu.vn,0989324533
181878,Dương Ðức Quảng,1,std181878@sis.hust.edu.vn,0989324534
181879,Ngô Quốc Thịnh,1,std181879@sis.hust.edu.vn,0989324535
181880,Bùi Tùy Anh,0,std181880@sis.hust.edu.vn,0989324536
181881,Trần Mỹ Lợi,0,std181881@sis.hust.edu.vn,0989324537
181882,Đinh Thanh Trang,0,std181882@sis.hust.edu.vn,0989324538
181883,Phùng Minh Uyên,0,std181883@sis.hust.edu.vn,0989324539
181884,Lã Hải Hà,1,std181884@sis.hust.edu.vn,0989324540
181885,Lý Hữu Thực,1,std181885@sis.hust.edu.vn,0989324541
181886,Phan Thiên Lạc,1,std181886@sis.hust.edu.vn,0989324542
181887,Hoàng Ánh Mai,0,std181887@sis.hust.edu.vn,0989324543
181888,Đinh Nhã Lý,0,std181888@sis.hust.edu.vn,0989324544
181889,Hồ Minh Hỷ,1,std181889@sis.hust.edu.vn,0989324545
181890,Bùi Khánh Hải,1,std181890@sis.hust.edu.vn,0989324546
181891,Bùi Bích Hậu,0,std181891@sis.hust.edu.vn,0989324547
181892,Ngô Hoàng Long,1,std181892@sis.hust.edu.vn,0989324548
181893,Võ Viễn Cảnh,1,std181893@sis.hust.edu.vn,0989324549
181894,Ngô Mạnh Nghiêm,1,std181894@sis.hust.edu.vn,0989324550
181895,Lê Thy Khanh,0,std181895@sis.hust.edu.vn,0989324551
181896,Trần Xuân Nương,0,std181896@sis.hust.edu.vn,0989324552
181897,Bùi Gia Cần,1,std181897@sis.hust.edu.vn,0989324553
181898,Lã Hoài Bắc,1,std181898@sis.hust.edu.vn,0989324554
181899,Đinh Nguyên Văn,1,std181899@sis.hust.edu.vn,0989324555
181900,Vũ Mai Khanh,0,std181900@sis.hust.edu.vn,0989324556
181901,Lã Ðình Phúc,1,std181901@sis.hust.edu.vn,0989324557
181902,Lý Thu Giang,0,std181902@sis.hust.edu.vn,0989324558
181903,Nguyễn Bách Du,1,std181903@sis.hust.edu.vn,0989324559
181904,Lê Bảo Pháp,1,std181904@sis.hust.edu.vn,0989324560
181905,Tô Khánh Linh,0,std181905@sis.hust.edu.vn,0989324561
181906,Phan Mai Anh,0,std181906@sis.hust.edu.vn,0989324562
181907,Đặng Diễm Kiều,0,std181907@sis.hust.edu.vn,0989324563
181908,Phạm Thế Hùng,1,std181908@sis.hust.edu.vn,0989324564
181909,Ngô Kim Tuyến,0,std181909@sis.hust.edu.vn,0989324565
181910,Hoàng Xuân Thiện,1,std181910@sis.hust.edu.vn,0989324566
181911,Tô Bảo Toàn,1,std181911@sis.hust.edu.vn,0989324567
181912,Phan Hồng Nga,0,std181912@sis.hust.edu.vn,0989324568
181913,Ngô Hiền Chung,0,std181913@sis.hust.edu.vn,0989324569
181914,Ngô Bảo Huỳnh,1,std181914@sis.hust.edu.vn,0989324570
181915,Phan Kiên Cường,1,std181915@sis.hust.edu.vn,0989324571
181916,Phùng Liên Hương,0,std181916@sis.hust.edu.vn,0989324572
181917,Lý Ngọc Thạch,1,std181917@sis.hust.edu.vn,0989324573
181918,Phùng Xuân Vân,0,std181918@sis.hust.edu.vn,0989324574
181919,Bùi Vân Hà,0,std181919@sis.hust.edu.vn,0989324575
181920,Phạm Hữu Minh,1,std181920@sis.hust.edu.vn,0989324576
181921,Lã Mộng Hằng,0,std181921@sis.hust.edu.vn,0989324577
181922,Lý Mộng Nguyệt,0,std181922@sis.hust.edu.vn,0989324578
181923,Võ Linh Nhi,0,std181923@sis.hust.edu.vn,0989324579
181924,Lã Dạ Thi,0,std181924@sis.hust.edu.vn,0989324580
181925,Đỗ Đông Nghi,0,std181925@sis.hust.edu.vn,0989324581
181926,Lã Khánh Hội,1,std181926@sis.hust.edu.vn,0989324582
181927,Vũ Bá Thành,1,std181927@sis.hust.edu.vn,0989324583
181928,Phùng Hạ Phương,0,std181928@sis.hust.edu.vn,0989324584
181929,Vũ Thủy Tâm,0,std181929@sis.hust.edu.vn,0989324585
181930,Lã Khánh Ly,0,std181930@sis.hust.edu.vn,0989324586
